"gbifID","occurrenceID","year","country","latitude","longitude"
1264873081,1550,2013,"Brazil",-20.78,-40.96
1264873080,1519,2013,"Brazil",-20.89,-41.83
1264873079,1534,2013,"Brazil",-20.87,-51.31
1264873078,1528,2013,"Brazil",-20.88,-54.26
1264873077,1535,2013,"Brazil",-20.87,-47.6
1264873076,1512,2013,"Brazil",-20.91,-48.69
1264873075,1516,2013,"Brazil",-20.9,-51.6
1264873074,1515,2013,"Brazil",-20.9,-43.1
1264873073,1538,2013,"Brazil",-20.85,-49.98
1264873072,1500,2013,"Brazil",-20.94,-44.58
1264873071,1533,2013,"Brazil",-20.87,-50.57
1264873070,1481,2013,"Brazil",-21.02,-48.77
1264873069,1518,2013,"Brazil",-20.89,-44.06
1264873068,1530,2013,"Brazil",-20.87,-42.98
1264873067,1507,2013,"Brazil",-20.93,-41.35
1264873066,1525,2013,"Brazil",-20.88,-45.07
1264873065,1505,2013,"Brazil",-20.94,-50.1
1264873064,1485,2013,"Brazil",-21,-48.28
1264873063,1488,2013,"Brazil",-21,-51.3
1264873062,1510,2013,"Brazil",-20.92,-44.94
1264873061,1495,2013,"Brazil",-20.98,-41.65
1264873060,1470,2013,"Brazil",-21.06,-52.49
1264873059,1502,2013,"Brazil",-20.94,-49.58
1264873058,1504,2013,"Brazil",-20.94,-49.02
1264873057,1499,2013,"Brazil",-20.95,-50.24
1264873056,1517,2013,"Brazil",-20.89,-41.96
1264873055,1498,2013,"Brazil",-20.95,-48.85
1264873054,1487,2013,"Brazil",-21,-42.21
1264873053,1494,2013,"Brazil",-20.98,-45.44
1264873052,1503,2013,"Brazil",-20.94,-48.53
1264873051,1497,2013,"Brazil",-20.96,-56.48
1264873050,1489,2013,"Brazil",-20.99,-46.12
1264873049,1490,2013,"Brazil",-20.99,-43
1264873048,1513,2013,"Brazil",-20.91,-42.83
1264873047,1475,2013,"Brazil",-21.04,-41.94
1264873046,1506,2013,"Brazil",-20.94,-45.81
1264873045,1454,2013,"Brazil",-21.09,-41.78
1264873044,1501,2013,"Brazil",-20.94,-45.25
1264873043,1509,2013,"Brazil",-20.93,-49.17
1264873042,1493,2013,"Brazil",-20.99,-48.91
1264873041,1484,2013,"Brazil",-21.01,-46.53
1264873040,1464,2013,"Brazil",-21.07,-49.22
1264873039,1465,2013,"Brazil",-21.07,-41.57
1264873038,1486,2013,"Brazil",-21,-47.84
1264873037,1445,2013,"Brazil",-21.12,-44.16
1264873036,1472,2013,"Brazil",-21.06,-45.66
1264873035,1492,2013,"Brazil",-20.99,-40.94
1264873034,1483,2013,"Brazil",-21.01,-47.41
1264873033,1476,2013,"Brazil",-21.03,-45.19
1264873032,1480,2013,"Brazil",-21.02,-42.7
1264873031,1471,2013,"Brazil",-21.06,-50.21
1264873030,1473,2013,"Brazil",-21.05,-49.53
1264873029,1474,2013,"Brazil",-21.04,-47.62
1264873028,1478,2013,"Brazil",-21.02,-42.85
1264873027,1461,2013,"Brazil",-21.08,-47.04
1264873026,1469,2013,"Brazil",-21.06,-45.06
1264873025,1462,2013,"Brazil",-21.07,-41.6
1264873024,1491,2013,"Brazil",-20.99,-48.06
1264873023,1463,2013,"Brazil",-21.07,-51.3
1264873022,1447,2013,"Brazil",-21.11,-42.98
1264873021,1482,2013,"Brazil",-21.02,-44.8
1264873020,1440,2013,"Brazil",-21.14,-51.52
1264873019,1477,2013,"Brazil",-21.02,-46.75
1264873018,1467,2013,"Brazil",-21.07,-48.39
1264873017,1479,2013,"Brazil",-21.02,-49.94
1264873016,1427,2013,"Brazil",-21.18,-45.42
1264873015,1453,2013,"Brazil",-21.09,-40.88
1264873014,1458,2013,"Brazil",-21.08,-48.67
1264873013,1433,2013,"Brazil",-21.16,-41.08
1264873012,1455,2013,"Brazil",-21.09,-51.11
1264873011,1459,2013,"Brazil",-21.08,-47.21
1264873010,1449,2013,"Brazil",-21.11,-48.03
1264873009,1450,2013,"Brazil",-21.1,-48.83
1264873008,1466,2013,"Brazil",-21.07,-49.05
1264873007,1457,2013,"Brazil",-21.09,-54.91
1264873006,1442,2013,"Brazil",-21.13,-48.95
1264873005,1441,2013,"Brazil",-21.13,-48.54
1264873004,1451,2013,"Brazil",-21.1,-46.21
1264873003,1448,2013,"Brazil",-21.11,-45.83
1264873002,1434,2013,"Brazil",-21.15,-49.09
1264873001,1406,2013,"Brazil",-21.23,-46.51
1264873000,1468,2013,"Brazil",-21.07,-41.36
1264872999,1435,2013,"Brazil",-21.15,-45.08
1264872998,1460,2013,"Brazil",-21.08,-49.39
1264872997,1443,2013,"Brazil",-21.12,-44.22
1264872996,1429,2013,"Brazil",-21.18,-43.35
1264872995,1421,2013,"Brazil",-21.2,-49.57
1264872994,1428,2013,"Brazil",-21.18,-48.78
1264872993,1446,2013,"Brazil",-21.11,-50.05
1264872992,1456,2013,"Brazil",-21.09,-42.41
1264872991,1439,2013,"Brazil",-21.14,-48.42
1264872990,1409,2013,"Brazil",-21.22,-49.27
1264872989,1432,2013,"Brazil",-21.17,-42.26
1264872988,1404,2013,"Brazil",-21.23,-48.08
1264872987,1414,2013,"Brazil",-21.21,-42.85
1264872986,1424,2013,"Brazil",-21.18,-50.21
1264872985,1411,2013,"Brazil",-21.22,-41.89
1264872984,1444,2013,"Brazil",-21.12,-55.83
1264872983,1423,2013,"Brazil",-21.19,-50.94
1264872982,1425,2013,"Brazil",-21.18,-42.78
1264872981,1380,2013,"Brazil",-21.31,-46.32
1264872980,1431,2013,"Brazil",-21.17,-44.93
1264872979,1422,2013,"Brazil",-21.2,-48.93
1264872978,1436,2013,"Brazil",-21.15,-51.04
1264872977,1437,2013,"Brazil",-21.14,-42.63
1264872976,1383,2013,"Brazil",-21.29,-45.77
1264872975,1452,2013,"Brazil",-21.1,-49.77
1264872974,1415,2013,"Brazil",-21.21,-44.61
1264872973,1385,2013,"Brazil",-21.28,-47.33
1264872972,1430,2013,"Brazil",-21.18,-48.65
1264872971,1412,2013,"Brazil",-21.21,-47.82
1264872970,1400,2013,"Brazil",-21.25,-47.98
1264872969,1410,2013,"Brazil",-21.22,-49.76
1264872968,1426,2013,"Brazil",-21.18,-43.02
1264872967,1386,2013,"Brazil",-21.28,-49.66
1264872966,1418,2013,"Brazil",-21.21,-45.27
1264872965,1388,2013,"Brazil",-21.28,-46.81
1264872964,1420,2013,"Brazil",-21.2,-46.95
1264872963,1379,2013,"Brazil",-21.31,-47.56
1264872962,1393,2013,"Brazil",-21.26,-45.02
1264872961,1405,2013,"Brazil",-21.23,-46.18
1264872960,1402,2013,"Brazil",-21.24,-44.28
1264872959,1413,2013,"Brazil",-21.21,-47.6
1264872958,1390,2013,"Brazil",-21.27,-49.4
1264872957,1416,2013,"Brazil",-21.21,-51.78
1264872956,1407,2013,"Brazil",-21.23,-52.67
1264872955,1403,2013,"Brazil",-21.23,-43.17
1264872954,1355,2013,"Brazil",-21.37,-46.52
1264872953,1401,2013,"Brazil",-21.24,-51.57
1264872952,1417,2013,"Brazil",-21.21,-57.32
1264872951,1358,2013,"Brazil",-21.36,-46
1264872950,1438,2013,"Brazil",-21.14,-50.49
1264872949,1394,2013,"Brazil",-21.26,-43.02
1264872948,1389,2013,"Brazil",-21.28,-50.62
1264872947,1381,2013,"Brazil",-21.29,-46.68
1264872946,1360,2013,"Brazil",-21.36,-43.26
1264872945,1408,2013,"Brazil",-21.23,-51.68
1264872944,1391,2013,"Brazil",-21.27,-47.14
1264872943,1375,2013,"Brazil",-21.32,-50.21
1264872942,1397,2013,"Brazil",-21.26,-49.15
1264872941,1363,2013,"Brazil",-21.35,-46.13
1264872940,1361,2013,"Brazil",-21.35,-46.94
1264872939,1399,2013,"Brazil",-21.25,-42.13
1264872938,1354,2013,"Brazil",-21.38,-51.6
1264872937,1382,2013,"Brazil",-21.29,-49.92
1264872936,1368,2013,"Brazil",-21.34,-49.51
1264872935,1395,2013,"Brazil",-21.26,-45.49
1264872934,1377,2013,"Brazil",-21.31,-47.77
1264872933,1330,2013,"Brazil",-21.47,-47.6
1264872932,1392,2013,"Brazil",-21.26,-50.35
1264872931,1378,2013,"Brazil",-21.31,-51.74
1264872930,1384,2013,"Brazil",-21.29,-47.44
1264872929,1365,2013,"Brazil",-21.35,-50.75
1264872928,1376,2013,"Brazil",-21.32,-50.86
1264872927,1369,2013,"Brazil",-21.33,-42.65
1264872926,1396,2013,"Brazil",-21.26,-48.57
1264872925,1356,2013,"Brazil",-21.37,-49.07
1264872924,1364,2013,"Brazil",-21.35,-48.07
1264872923,1419,2013,"Brazil",-21.21,-48.29
1264872922,1335,2013,"Brazil",-21.46,-54.16
1264872921,1333,2013,"Brazil",-21.46,-45.82
1264872920,1387,2013,"Brazil",-21.28,-44.83
1264872919,1366,2013,"Brazil",-21.34,-44.71
1264872918,1350,2013,"Brazil",-21.4,-48.22
1264872917,1372,2013,"Brazil",-21.32,-48.69
1264872916,1374,2013,"Brazil",-21.32,-51.65
1264872915,1336,2013,"Brazil",-21.46,-46.73
1264872914,1329,2013,"Brazil",-21.47,-49.95
1264872913,1338,2013,"Brazil",-21.45,-45.2
1264872912,1357,2013,"Brazil",-21.37,-43.05
1264872911,1370,2013,"Brazil",-21.33,-42.8
1264872910,1343,2013,"Brazil",-21.45,-48.37
1264872909,1353,2013,"Brazil",-21.39,-41.94
1264872908,1367,2013,"Brazil",-21.34,-48.63
1264872907,1340,2013,"Brazil",-21.45,-48
1264872906,1305,2013,"Brazil",-21.55,-49.74
1264872905,1359,2013,"Brazil",-21.36,-50.28
1264872904,1344,2013,"Brazil",-21.44,-48.52
1264872903,1351,2013,"Brazil",-21.39,-50.13
1264872902,1352,2013,"Brazil",-21.39,-42.15
1264872901,1371,2013,"Brazil",-21.32,-42.88
1264872900,1398,2013,"Brazil",-21.25,-43.8
1264872899,1331,2013,"Brazil",-21.47,-55.33
1264872898,1339,2013,"Brazil",-21.45,-41.14
1264872897,1310,2013,"Brazil",-21.54,-48.79
1264872896,1362,2013,"Brazil",-21.35,-42.46
1264872895,1308,2013,"Brazil",-21.55,-50.34
1264872894,1341,2013,"Brazil",-21.45,-47.01
1264872893,1325,2013,"Brazil",-21.48,-43.5
1264872892,1349,2013,"Brazil",-21.41,-45.49
1264872891,1347,2013,"Brazil",-21.42,-44.95
1264872890,1304,2013,"Brazil",-21.56,-46.63
1264872889,1311,2013,"Brazil",-21.54,-55.98
1264872888,1332,2013,"Brazil",-21.46,-51.43
1264872887,1313,2013,"Brazil",-21.52,-44.9
1264872886,1345,2013,"Brazil",-21.44,-42.33
1264872885,1328,2013,"Brazil",-21.47,-51.35
1264872884,1342,2013,"Brazil",-21.45,-42.97
1264872883,1315,2013,"Brazil",-21.52,-42.45
1264872882,1318,2013,"Brazil",-21.51,-50.57
1264872881,1346,2013,"Brazil",-21.43,-42.85
1264872880,1326,2013,"Brazil",-21.48,-43.15
1264872879,1280,2013,"Brazil",-21.65,-54.46
1264872878,1334,2013,"Brazil",-21.46,-51.86
1264872877,1314,2013,"Brazil",-21.52,-48.17
1264872876,1327,2013,"Brazil",-21.48,-49.31
1264872875,1306,2013,"Brazil",-21.55,-51.17
1264872874,1319,2013,"Brazil",-21.5,-47.36
1264872873,1373,2013,"Brazil",-21.32,-48.83
1264872872,1285,2013,"Brazil",-21.61,-50.18
1264872871,1337,2013,"Brazil",-21.46,-41.67
1264872870,1283,2013,"Brazil",-21.63,-51.01
1264872869,1316,2013,"Brazil",-21.52,-46.25
1264872868,1322,2013,"Brazil",-21.49,-49.81
1264872867,1286,2013,"Brazil",-21.61,-56.42
1264872866,1324,2013,"Brazil",-21.48,-49.57
1264872865,1300,2013,"Brazil",-21.57,-45.76
1264872864,1288,2013,"Brazil",-21.6,-45.59
1264872863,1307,2013,"Brazil",-21.55,-47.78
1264872862,1303,2013,"Brazil",-21.56,-51.6
1264872861,1320,2013,"Brazil",-21.5,-51.28
1264872860,1279,2013,"Brazil",-21.65,-42.13
1264872859,1317,2013,"Brazil",-21.51,-48.35
1264872858,1293,2013,"Brazil",-21.59,-50.87
1264872857,1301,2013,"Brazil",-21.57,-45.07
1264872856,1290,2013,"Brazil",-21.6,-46.9
1264872855,1321,2013,"Brazil",-21.5,-51.74
1264872854,1309,2013,"Brazil",-21.54,-42.66
1264872853,1255,2013,"Brazil",-21.73,-44.28
1264872852,1302,2013,"Brazil",-21.56,-43.18
1264872851,1294,2013,"Brazil",-21.58,-51.07
1264872850,1289,2013,"Brazil",-21.6,-47.24
1264872849,1348,2013,"Brazil",-21.42,-50.49
1264872848,1260,2013,"Brazil",-21.73,-48.62
1264872847,1281,2013,"Brazil",-21.65,-41.43
1264872846,1312,2013,"Brazil",-21.54,-41.51
1264872845,1291,2013,"Brazil",-21.59,-43.95
1264872844,1258,2013,"Brazil",-21.73,-42.09
1264872843,1297,2013,"Brazil",-21.58,-50.47
1264872842,1261,2013,"Brazil",-21.72,-48.03
1264872841,1275,2013,"Brazil",-21.67,-46.71
1264872840,1299,2013,"Brazil",-21.57,-45.4
1264872839,1278,2013,"Brazil",-21.66,-50.53
1264872838,1282,2013,"Brazil",-21.65,-49.69
1264872837,1263,2013,"Brazil",-21.71,-42.47
1264872836,1295,2013,"Brazil",-21.58,-50.66
1264872835,1254,2013,"Brazil",-21.74,-44.96
1264872834,1292,2013,"Brazil",-21.59,-43.01
1264872833,1276,2013,"Brazil",-21.67,-48.05
1264872832,1268,2013,"Brazil",-21.69,-43.21
1264872831,1296,2013,"Brazil",-21.58,-48.01
1264872830,1230,2013,"Brazil",-21.81,-50.06
1264872829,1284,2013,"Brazil",-21.62,-48.44
1264872828,1265,2013,"Brazil",-21.7,-51.38
1264872827,1277,2013,"Brazil",-21.66,-42.35
1264872826,1323,2013,"Brazil",-21.48,-41.91
1264872825,1269,2013,"Brazil",-21.68,-50.72
1264872824,1264,2013,"Brazil",-21.71,-50.86
1264872823,1256,2013,"Brazil",-21.73,-49.56
1264872822,1235,2013,"Brazil",-21.8,-50.62
1264872821,1287,2013,"Brazil",-21.61,-49.08
1264872820,1266,2013,"Brazil",-21.7,-45.22
1264872819,1233,2013,"Brazil",-21.8,-43.87
1264872818,1272,2013,"Brazil",-21.67,-44.6
1264872817,1236,2013,"Brazil",-21.8,-51.99
1264872816,1274,2013,"Brazil",-21.67,-41.75
1264872815,1250,2013,"Brazil",-21.76,-49.31
1264872814,1257,2013,"Brazil",-21.73,-43.1
1264872813,1253,2013,"Brazil",-21.75,-46.75
1264872812,1238,2013,"Brazil",-21.79,-48.86
1264872811,1270,2013,"Brazil",-21.68,-47.51
1264872810,1229,2013,"Brazil",-21.81,-51.37
1264872809,1267,2013,"Brazil",-21.7,-42.96
1264872808,1271,2013,"Brazil",-21.68,-45.9
1264872807,1243,2013,"Brazil",-21.78,-48.56
1264872806,1251,2013,"Brazil",-21.76,-46.93
1264872805,1205,2013,"Brazil",-21.9,-49.02
1264872804,1252,2013,"Brazil",-21.76,-48.17
1264872803,1240,2013,"Brazil",-21.79,-47.1
1264872802,1298,2013,"Brazil",-21.57,-42.18
1264872801,1259,2013,"Brazil",-21.73,-50.96
1264872800,1244,2013,"Brazil",-21.77,-45.65
1264872799,1239,2013,"Brazil",-21.79,-51.48
1264872798,1241,2013,"Brazil",-21.78,-48.46
1264872797,1262,2013,"Brazil",-21.72,-49.35
1264872796,1231,2013,"Brazil",-21.81,-46
1264872795,1210,2013,"Brazil",-21.88,-47.91
1264872794,1208,2013,"Brazil",-21.88,-52.2
1264872793,1247,2013,"Brazil",-21.76,-43.02
1264872792,1211,2013,"Brazil",-21.88,-42.09
1264872791,1249,2013,"Brazil",-21.76,-43.42
1264872790,1232,2013,"Brazil",-21.81,-51.59
1264872789,1225,2013,"Brazil",-21.83,-50.84
1264872788,1242,2013,"Brazil",-21.78,-51.17
1264872787,1204,2013,"Brazil",-21.9,-42.56
1264872786,1228,2013,"Brazil",-21.82,-46.54
1264872785,1245,2013,"Brazil",-21.77,-50.42
1264872784,1213,2013,"Brazil",-21.87,-42.34
1264872783,1218,2013,"Brazil",-21.86,-50.99
1264872782,1246,2013,"Brazil",-21.77,-42.56
1264872781,1226,2013,"Brazil",-21.83,-42.76
1264872780,1180,2013,"Brazil",-22.02,-44.83
1264872779,1273,2013,"Brazil",-21.67,-50.35
1264872778,1227,2013,"Brazil",-21.82,-45.42
1264872777,1214,2013,"Brazil",-21.87,-46.88
1264872776,1237,2013,"Brazil",-21.79,-51.86
1264872775,1215,2013,"Brazil",-21.87,-49.87
1264872774,1216,2013,"Brazil",-21.87,-52.62
1264872773,1219,2013,"Brazil",-21.86,-47.25
1264872772,1234,2013,"Brazil",-21.8,-50.23
1264872771,1185,2013,"Brazil",-21.98,-49.81
1264872770,1206,2013,"Brazil",-21.9,-49.33
1264872769,1183,2013,"Brazil",-22,-54.87
1264872768,1222,2013,"Brazil",-21.85,-47.44
1264872767,1186,2013,"Brazil",-21.97,-47.41
1264872766,1224,2013,"Brazil",-21.84,-51.07
1264872765,1207,2013,"Brazil",-21.89,-45.1
1264872764,1179,2013,"Brazil",-22.02,-42.84
1264872763,1200,2013,"Brazil",-21.91,-49.58
1264872762,1217,2013,"Brazil",-21.86,-43.02
1264872761,1203,2013,"Brazil",-21.9,-45.59
1264872760,1220,2013,"Brazil",-21.86,-45.25
1264872759,1193,2013,"Brazil",-21.95,-51.22
1264872758,1221,2013,"Brazil",-21.86,-49.18
1264872757,1188,2013,"Brazil",-21.96,-51.35
1264872756,1201,2013,"Brazil",-21.91,-49.44
1264872755,1155,2013,"Brazil",-22.12,-52.07
1264872754,1248,2013,"Brazil",-21.76,-41.09
1264872753,1189,2013,"Brazil",-21.96,-50.53
1264872752,1202,2013,"Brazil",-21.9,-57.14
1264872751,1212,2013,"Brazil",-21.87,-43.3
1264872750,1191,2013,"Brazil",-21.95,-41.92
1264872749,1194,2013,"Brazil",-21.95,-50.76
1264872748,1190,2013,"Brazil",-21.95,-48.79
1264872747,1181,2013,"Brazil",-22.01,-51.72
1264872746,1160,2013,"Brazil",-22.1,-41.41
1264872745,1197,2013,"Brazil",-21.94,-51.4
1264872744,1209,2013,"Brazil",-21.88,-47.65
1264872743,1199,2013,"Brazil",-21.92,-46.69
1264872742,1161,2013,"Brazil",-22.09,-48.52
1264872741,1158,2013,"Brazil",-22.12,-42.66
1264872740,1175,2013,"Brazil",-22.04,-42.48
1264872739,1192,2013,"Brazil",-21.95,-48.47
1264872738,1182,2013,"Brazil",-22.01,-54.59
1264872737,1154,2013,"Brazil",-22.12,-48.35
1264872736,1195,2013,"Brazil",-21.94,-50.39
1264872735,1178,2013,"Brazil",-22.03,-48.37
1264872734,1168,2013,"Brazil",-22.06,-42.34
1264872733,1196,2013,"Brazil",-21.94,-48.04
1264872732,1163,2013,"Brazil",-22.08,-49.74
1264872731,1176,2013,"Brazil",-22.03,-50.19
1264872730,1130,2013,"Brazil",-22.2,-41.66
1264872729,1223,2013,"Brazil",-21.84,-51.75
1264872728,1164,2013,"Brazil",-22.08,-50.38
1264872727,1177,2013,"Brazil",-22.03,-42.27
1264872726,1187,2013,"Brazil",-21.97,-46.8
1264872725,1172,2013,"Brazil",-22.06,-46.58
1264872724,1169,2013,"Brazil",-22.06,-48.73
1264872723,1156,2013,"Brazil",-22.12,-43.11
1264872722,1184,2013,"Brazil",-21.98,-43.01
1264872721,1166,2013,"Brazil",-22.07,-53.41
1264872720,1165,2013,"Brazil",-22.08,-48.99
1264872719,1136,2013,"Brazil",-22.19,-49.96
1264872718,1174,2013,"Brazil",-22.04,-48.17
1264872717,1135,2013,"Brazil",-22.19,-49.31
1264872716,1133,2013,"Brazil",-22.2,-55.54
1264872715,1150,2013,"Brazil",-22.13,-46.68
1264872714,1167,2013,"Brazil",-22.07,-46.4
1264872713,1157,2013,"Brazil",-22.12,-51.51
1264872712,1170,2013,"Brazil",-22.06,-53.86
1264872711,1153,2013,"Brazil",-22.12,-49.41
1264872710,1143,2013,"Brazil",-22.16,-41.78
1264872709,1129,2013,"Brazil",-22.21,-42.38
1264872708,1138,2013,"Brazil",-22.18,-43.3
1264872707,1171,2013,"Brazil",-22.06,-47.05
1264872706,1151,2013,"Brazil",-22.13,-47.67
1264872705,1105,2013,"Brazil",-22.31,-42.47
1264872704,1198,2013,"Brazil",-21.92,-56.51
1264872703,1139,2013,"Brazil",-22.18,-47.34
1264872702,1162,2013,"Brazil",-22.09,-45.29
1264872701,1152,2013,"Brazil",-22.13,-47.49
1264872700,1144,2013,"Brazil",-22.16,-54.54
1264872699,1147,2013,"Brazil",-22.14,-50.09
1264872698,1131,2013,"Brazil",-22.2,-51.11
1264872697,1159,2013,"Brazil",-22.11,-51.63
1264872696,1141,2013,"Brazil",-22.17,-43.54
1264872695,1140,2013,"Brazil",-22.17,-42.9
1264872694,1111,2013,"Brazil",-22.29,-48.88
1264872693,1110,2013,"Brazil",-22.29,-48.1
1264872692,1108,2013,"Brazil",-22.29,-50.25
1264872691,1149,2013,"Brazil",-22.13,-51.26
1264872690,1125,2013,"Brazil",-22.23,-49.69
1264872689,1142,2013,"Brazil",-22.17,-48.79
1264872688,1132,2013,"Brazil",-22.2,-51.3
1264872687,1145,2013,"Brazil",-22.16,-42.13
1264872686,1118,2013,"Brazil",-22.24,-46.94
1264872685,1128,2013,"Brazil",-22.22,-55.99
1264872684,1104,2013,"Brazil",-22.31,-50.91
1264872683,1146,2013,"Brazil",-22.15,-52.77
1264872682,1113,2013,"Brazil",-22.28,-41.98
1264872681,1126,2013,"Brazil",-22.23,-50.64
1264872680,1080,2013,"Brazil",-22.43,-54.19
1264872679,1173,2013,"Brazil",-22.05,-43.24
1264872678,1114,2013,"Brazil",-22.27,-46.38
1264872677,1137,2013,"Brazil",-22.19,-46.79
1264872676,1127,2013,"Brazil",-22.23,-49.83
1264872675,1119,2013,"Brazil",-22.24,-49.11
1264872674,1122,2013,"Brazil",-22.23,-47.02
1264872673,1106,2013,"Brazil",-22.3,-48.54
1264872672,1134,2013,"Brazil",-22.2,-46.61
1264872671,1116,2013,"Brazil",-22.25,-48.7
1264872670,1086,2013,"Brazil",-22.4,-49.4
1264872669,1115,2013,"Brazil",-22.25,-46.17
1264872668,1085,2013,"Brazil",-22.4,-48.36
1264872667,1083,2013,"Brazil",-22.42,-50.21
1264872666,1124,2013,"Brazil",-22.23,-43.89
1264872665,1100,2013,"Brazil",-22.34,-54.45
1264872664,1117,2013,"Brazil",-22.24,-47.6
1264872663,1107,2013,"Brazil",-22.3,-42.88
1264872662,1120,2013,"Brazil",-22.24,-43.11
1264872661,1093,2013,"Brazil",-22.37,-53.15
1264872660,1079,2013,"Brazil",-22.43,-51.57
1264872659,1103,2013,"Brazil",-22.32,-50.36
1264872658,1121,2013,"Brazil",-22.24,-50.51
1264872657,1088,2013,"Brazil",-22.39,-43.18
1264872656,1101,2013,"Brazil",-22.34,-47.33
1264872655,1055,2013,"Brazil",-22.48,-52.86
1264872654,1148,2013,"Brazil",-22.14,-54.15
1264872653,1089,2013,"Brazil",-22.38,-47.14
1264872652,1112,2013,"Brazil",-22.28,-46.6
1264872651,1102,2013,"Brazil",-22.33,-49.58
1264872650,1094,2013,"Brazil",-22.36,-51.62
1264872649,1097,2013,"Brazil",-22.36,-51.43
1264872648,1081,2013,"Brazil",-22.43,-52.4
1264872647,1109,2013,"Brazil",-22.29,-47.84
1264872646,1091,2013,"Brazil",-22.38,-43.4
1264872645,1061,2013,"Brazil",-22.48,-46.6
1264872644,1090,2013,"Brazil",-22.38,-49.54
1264872643,1060,2013,"Brazil",-22.48,-42.14
1264872642,1058,2013,"Brazil",-22.48,-47.17
1264872641,1099,2013,"Brazil",-22.35,-51.99
1264872640,1075,2013,"Brazil",-22.44,-47
1264872639,1092,2013,"Brazil",-22.37,-43.56
1264872638,1082,2013,"Brazil",-22.42,-43.92
1264872637,1095,2013,"Brazil",-22.36,-44.24
1264872636,1054,2013,"Brazil",-22.48,-49.38
1264872635,1068,2013,"Brazil",-22.46,-46.02
1264872634,1078,2013,"Brazil",-22.43,-49.96
1264872633,1096,2013,"Brazil",-22.36,-53.8
1264872632,1063,2013,"Brazil",-22.47,-41.94
1264872631,1076,2013,"Brazil",-22.44,-46.75
1264872630,1030,2013,"Brazil",-22.57,-42.39
1264872629,1123,2013,"Brazil",-22.23,-50.82
1264872628,1064,2013,"Brazil",-22.47,-51.87
1264872627,1077,2013,"Brazil",-22.43,-47.72
1264872626,1087,2013,"Brazil",-22.4,-47.61
1264872625,1069,2013,"Brazil",-22.45,-49.76
1264872624,1072,2013,"Brazil",-22.44,-44.57
1264872623,1056,2013,"Brazil",-22.48,-49.55
1264872622,1084,2013,"Brazil",-22.42,-49.19
1264872621,1066,2013,"Brazil",-22.47,-50.64
1264872620,1036,2013,"Brazil",-22.56,-47.14
1264872619,1035,2013,"Brazil",-22.56,-47.93
1264872618,1065,2013,"Brazil",-22.47,-48.44
1264872617,1033,2013,"Brazil",-22.56,-45.01
1264872616,1074,2013,"Brazil",-22.44,-49.81
1264872615,1050,2013,"Brazil",-22.5,-51.34
1264872614,1067,2013,"Brazil",-22.46,-48.72
1264872613,1057,2013,"Brazil",-22.48,-48.54
1264872612,1070,2013,"Brazil",-22.45,-48.17
1264872611,1029,2013,"Brazil",-22.58,-45.18
1264872610,1043,2013,"Brazil",-22.52,-51.54
1264872609,1005,2013,"Brazil",-22.66,-43.93
1264872608,1071,2013,"Brazil",-22.44,-44.32
1264872607,1053,2013,"Brazil",-22.48,-51.68
1264872606,1038,2013,"Brazil",-22.54,-48.57
1264872605,1051,2013,"Brazil",-22.49,-54.42
1264872604,1098,2013,"Brazil",-22.35,-46.29
1264872603,1052,2013,"Brazil",-22.49,-44.18
1264872602,1062,2013,"Brazil",-22.47,-47.52
1264872601,1039,2013,"Brazil",-22.54,-43.99
1264872600,1044,2013,"Brazil",-22.52,-44.08
1264872599,1047,2013,"Brazil",-22.51,-46.66
1264872598,1059,2013,"Brazil",-22.48,-47.4
1264872597,1031,2013,"Brazil",-22.57,-49.3
1264872596,1041,2013,"Brazil",-22.53,-43.47
1264872595,1011,2013,"Brazil",-22.64,-52.9
1264872594,1010,2013,"Brazil",-22.64,-43.31
1264872593,1040,2013,"Brazil",-22.53,-43.74
1264872592,1049,2013,"Brazil",-22.51,-44.77
1264872591,1008,2013,"Brazil",-22.65,-55.24
1264872590,1042,2013,"Brazil",-22.53,-47.75
1264872589,1025,2013,"Brazil",-22.59,-42.96
1264872588,1045,2013,"Brazil",-22.52,-43.64
1264872587,1004,2013,"Brazil",-22.66,-49.42
1264872586,1032,2013,"Brazil",-22.56,-48.16
1264872585,1026,2013,"Brazil",-22.58,-53.76
1264872584,1073,2013,"Brazil",-22.44,-44.42
1264872583,1018,2013,"Brazil",-22.62,-48.65
1264872582,1013,2013,"Brazil",-22.63,-51.07
1264872581,1037,2013,"Brazil",-22.55,-49.67
1264872580,1027,2013,"Brazil",-22.58,-52.08
1264872579,1028,2013,"Brazil",-22.58,-50.44
1264872578,1046,2013,"Brazil",-22.52,-42.74
1264872577,980,2013,"Brazil",-22.74,-42.59
1264872576,1022,2013,"Brazil",-22.6,-47.88
1264872575,1019,2013,"Brazil",-22.61,-43.72
1264872574,1034,2013,"Brazil",-22.56,-49.12
1264872573,1014,2013,"Brazil",-22.63,-47.07
1264872572,1006,2013,"Brazil",-22.66,-50.75
1264872571,1016,2013,"Brazil",-22.62,-50.22
1264872570,986,2013,"Brazil",-22.72,-52.69
1264872569,1003,2013,"Brazil",-22.67,-43.6
1264872568,1015,2013,"Brazil",-22.63,-54.8
1264872567,985,2013,"Brazil",-22.72,-47.29
1264872566,1024,2013,"Brazil",-22.59,-47.36
1264872565,1007,2013,"Brazil",-22.65,-47.19
1264872564,1001,2013,"Brazil",-22.67,-48.81
